"Código validación","Data","Código parámetro","Parámetro","Valor","Unidades"
"1","2014-12-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","9.0","Días"
"1","2014-12-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2014-12-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2014-12-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","2.0","Días"
"1","2014-12-01 00:00:00.0","PR_AVG_1.5m","Presión","985.4","hPa"
"1","2014-12-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1030.6","hPa"
"1","2014-12-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","45.2","km/h"
"1","2014-12-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","5.2","ºC"
"1","2014-12-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","5.9","ºC"
"1","2014-12-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","9.1","ºC"
"1","2014-12-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","13.6","ºC"
"1","2014-12-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","7.8","ºC"
"1","2014-12-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","10.8","ºC"
"1","2014-12-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","-2.5","ºC"
"1","2014-12-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.1","km/h"
"1","2015-01-01 00:00:00.0","PP_SUM_1.5m","Chuvia","231.4","L/m2"
"1","2015-01-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","52.2","L/m2"
"1","2015-01-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","242.0","º"
"1","2015-01-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2015-01-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","322.9","h"
"1","2015-01-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","473.4","h"
"1","2015-01-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","99.0","%"
"1","2015-01-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","80.0","%"
"1","2015-01-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","93.0","%"
"1","2015-01-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","18.0","Días"
"1","2015-01-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","9.0","Días"
"1","2015-01-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","15.0","Días"
"1","2015-01-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","2.0","Días"
"1","2015-01-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-01-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-01-01 00:00:00.0","PR_AVG_1.5m","Presión","982.3","hPa"
"1","2015-01-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1027.3","hPa"
"1","2015-01-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","58.6","km/h"
"1","2015-01-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","4.0","ºC"
"1","2015-01-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","6.1","ºC"
"1","2015-01-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","7.8","ºC"
"1","2015-01-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","13.6","ºC"
"1","2015-01-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","7.2","ºC"
"1","2015-01-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","10.2","ºC"
"1","2015-01-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","0.3","ºC"
"1","2015-01-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","7.1","km/h"
"1","2015-02-01 00:00:00.0","PP_SUM_1.5m","Chuvia","150.6","L/m2"
"1","2015-02-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","20.8","L/m2"
"1","2015-02-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","123.0","º"
"1","2015-02-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2015-02-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","345.5","h"
"1","2015-02-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","377.4","h"
"1","2015-02-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2015-02-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","72.0","%"
"1","2015-02-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","87.0","%"
"1","2015-02-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","20.0","Días"
"1","2015-02-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","3.0","Días"
"1","2015-02-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","19.0","Días"
"1","2015-02-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2015-02-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-02-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","4.0","Días"
"1","2015-02-01 00:00:00.0","PR_AVG_1.5m","Presión","978.9","hPa"
"1","2015-02-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1024.0","hPa"
"1","2015-02-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","49.9","km/h"
"1","2015-02-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","3.4","ºC"
"1","2015-02-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","4.5","ºC"
"1","2015-02-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","7.3","ºC"
"1","2015-02-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","13.5","ºC"
"1","2015-02-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","6.6","ºC"
"1","2015-02-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","9.9","ºC"
"1","2015-02-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","-0.6","ºC"
"1","2015-02-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","9.2","km/h"
"1","2015-03-01 00:00:00.0","PP_SUM_1.5m","Chuvia","55.0","L/m2"
"1","2015-03-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","15.0","L/m2"
"1","2015-03-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","47.0","º"
"1","2015-03-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2015-03-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","231.2","h"
"1","2015-03-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","234.9","h"
"1","2015-03-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","95.0","%"
"1","2015-03-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","63.0","%"
"1","2015-03-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","82.0","%"
"1","2015-03-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","9.0","Días"
"1","2015-03-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","2.0","Días"
"1","2015-03-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","8.0","Días"
"1","2015-03-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2015-03-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-03-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","1.0","Días"
"1","2015-03-01 00:00:00.0","PR_AVG_1.5m","Presión","980.9","hPa"
"1","2015-03-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1025.7","hPa"
"1","2015-03-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","58.7","km/h"
"1","2015-03-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","5.3","ºC"
"1","2015-03-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","5.8","ºC"
"1","2015-03-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","9.1","ºC"
"1","2015-03-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","20.6","ºC"
"1","2015-03-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","8.9","ºC"
"1","2015-03-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","13.4","ºC"
"1","2015-03-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","-0.0","ºC"
"1","2015-03-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","9.8","km/h"
"1","2015-04-01 00:00:00.0","PP_SUM_1.5m","Chuvia","117.4","L/m2"
"1","2015-04-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","21.2","L/m2"
"1","2015-04-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","265.0","º"
"1","2015-04-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","225.0","º"
"1","2015-04-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","70.3","h"
"1","2015-04-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","270.0","h"
"1","2015-04-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","96.0","%"
"1","2015-04-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","60.0","%"
"1","2015-04-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","81.0","%"
"1","2015-04-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","16.0","Días"
"1","2015-04-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","5.0","Días"
"1","2015-04-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","13.0","Días"
"1","2015-04-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2015-04-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-04-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-04-01 00:00:00.0","PR_AVG_1.5m","Presión","975.5","hPa"
"1","2015-04-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1019.6","hPa"
"1","2015-04-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","88.9","km/h"
"1","2015-04-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","7.1","ºC"
"1","2015-04-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","8.3","ºC"
"1","2015-04-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","11.8","ºC"
"1","2015-04-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","25.0","ºC"
"1","2015-04-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","12.0","ºC"
"1","2015-04-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","17.5","ºC"
"1","2015-04-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","2.9","ºC"
"1","2015-04-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.6","km/h"
"1","2015-05-01 00:00:00.0","PP_SUM_1.5m","Chuvia","128.3","L/m2"
"1","2015-05-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","39.9","L/m2"
"1","2015-05-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","228.0","º"
"1","2015-05-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2015-05-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","11.8","h"
"1","2015-05-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","360.4","h"
"1","2015-05-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","97.0","%"
"1","2015-05-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","64.0","%"
"1","2015-05-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","84.0","%"
"1","2015-05-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","12.0","Días"
"1","2015-05-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","3.0","Días"
"1","2015-05-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","9.0","Días"
"1","2015-05-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","2.0","Días"
"1","2015-05-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-05-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-05-01 00:00:00.0","PR_AVG_1.5m","Presión","977.4","hPa"
"1","2015-05-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1021.2","hPa"
"1","2015-05-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","50.0","km/h"
"1","2015-05-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","9.2","ºC"
"1","2015-05-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","10.3","ºC"
"1","2015-05-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","15.1","ºC"
"1","2015-05-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","25.7","ºC"
"1","2015-05-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","13.2","ºC"
"1","2015-05-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","18.0","ºC"
"1","2015-05-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","4.2","ºC"
"1","2015-05-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","9.1","km/h"
"1","2015-06-01 00:00:00.0","PP_SUM_1.5m","Chuvia","19.2","L/m2"
"1","2015-06-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","9.3","L/m2"
"1","2015-06-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","16.0","º"
"1","2015-06-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2015-06-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","4.3","h"
"1","2015-06-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","189.1","h"
"1","2015-06-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","97.0","%"
"1","2015-06-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","56.0","%"
"1","2015-06-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","80.0","%"
"1","2015-06-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","8.0","Días"
"1","2015-06-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","0.0","Días"
"1","2015-06-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","3.0","Días"
"1","2015-06-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2015-06-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-06-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-06-01 00:00:00.0","PR_AVG_1.5m","Presión","976.3","hPa"
"1","2015-06-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1019.6","hPa"
"1","2015-06-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","35.4","km/h"
"1","2015-06-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","11.2","ºC"
"1","2015-06-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","13.0","ºC"
"1","2015-06-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","19.6","ºC"
"1","2015-06-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","35.4","ºC"
"1","2015-06-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","16.8","ºC"
"1","2015-06-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","23.6","ºC"
"1","2015-06-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","6.1","ºC"
"1","2015-06-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.8","km/h"
"1","2015-07-01 00:00:00.0","PP_SUM_1.5m","Chuvia","14.1","L/m2"
"1","2015-07-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","4.8","L/m2"
"1","2015-07-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","182.0","º"
"1","2015-07-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2015-07-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2015-07-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","225.5","h"
"1","2015-07-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2015-07-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","60.0","%"
"1","2015-07-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","83.0","%"
"1","2015-07-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","11.0","Días"
"1","2015-07-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","0.0","Días"
"1","2015-07-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","5.0","Días"
"1","2015-07-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2015-07-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-07-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-07-01 00:00:00.0","PR_AVG_1.5m","Presión","976.4","hPa"
"1","2015-07-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1019.5","hPa"
"1","2015-07-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","46.0","km/h"
"1","2015-07-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","12.5","ºC"
"1","2015-07-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","14.4","ºC"
"1","2015-07-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","21.0","ºC"
"1","2015-07-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","32.5","ºC"
"1","2015-07-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","17.7","ºC"
"1","2015-07-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","23.5","ºC"
"1","2015-07-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","8.1","ºC"
"1","2015-07-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.7","km/h"
"1","2015-08-01 00:00:00.0","PP_SUM_1.5m","Chuvia","182.8","L/m2"
"1","2015-08-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","43.6","L/m2"
"1","2015-08-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","242.0","º"
"1","2015-08-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2015-08-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","0.0","h"
"1","2015-08-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","380.5","h"
"1","2015-08-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","99.0","%"
"1","2015-08-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","69.0","%"
"1","2015-08-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","89.0","%"
"1","2015-08-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","22.0","Días"
"1","2015-08-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","5.0","Días"
"1","2015-08-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","11.0","Días"
"1","2015-08-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","2.0","Días"
"1","2015-08-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2015-08-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-08-01 00:00:00.0","PR_AVG_1.5m","Presión","974.7","hPa"
"1","2015-08-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1017.8","hPa"
"1","2015-08-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","54.7","km/h"
"1","2015-08-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","12.9","ºC"
"1","2015-08-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","14.7","ºC"
"1","2015-08-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","19.5","ºC"
"1","2015-08-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","28.2","ºC"
"1","2015-08-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","16.9","ºC"
"1","2015-08-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","21.5","ºC"
"1","2015-08-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","8.8","ºC"
"1","2015-08-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.9","km/h"
"1","2015-09-01 00:00:00.0","PP_SUM_1.5m","Chuvia","159.4","L/m2"
"1","2015-09-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","86.0","L/m2"
"1","2015-09-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","228.0","º"
"1","2015-09-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2015-09-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","1.5","h"
"1","2015-09-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","334.5","h"
"1","2015-09-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2015-09-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","65.0","%"
"1","2015-09-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","87.0","%"
"1","2015-09-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","18.0","Días"
"1","2015-09-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","3.0","Días"
"1","2015-09-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","8.0","Días"
"1","2015-09-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","1.0","Días"
"1","2015-09-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","1.0","Días"
"1","2015-09-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2015-09-01 00:00:00.0","PR_AVG_1.5m","Presión","974.5","hPa"
"1","2015-09-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1018.0","hPa"
"1","2015-09-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","53.0","km/h"
"1","2015-09-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","10.2","ºC"
"1","2015-09-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","12.1","ºC"
"1","2015-09-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","16.2","ºC"
"1","2015-09-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","27.5","ºC"
"1","2015-09-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","14.6","ºC"
"1","2015-09-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","20.2","ºC"
"1","2015-09-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","6.8","ºC"
"1","2015-09-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.9","km/h"
"1","2015-10-01 00:00:00.0","PP_SUM_1.5m","Chuvia","311.0","L/m2"
"1","2015-10-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","74.4","L/m2"
"1","2015-10-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","223.0","º"
"1","2015-10-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2015-10-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","30.2","h"
"1","2015-10-01 00:00:00.0","HF_SUM_1.5m","Horas humidade foliar mensuais","381.7","h"
"1","2015-10-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","99.0","%"
"1","2015-10-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","72.0","%"
