"Código validación","Data","Código parámetro","Parámetro","Valor","Unidades"
"1","2024-10-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","99.0","%"
"1","2024-10-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","78.0","%"
"1","2024-10-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","93.0","%"
"1","2024-10-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","22.0","Días"
"1","2024-10-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","14.0","Días"
"1","2024-10-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","20.0","Días"
"1","2024-10-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","5.0","Días"
"1","2024-10-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","1.0","Días"
"1","2024-10-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-10-01 00:00:00.0","PR_AVG_1.5m","Presión","972.3","hPa"
"1","2024-10-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1015.7","hPa"
"1","2024-10-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","56.6","km/h"
"1","2024-10-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","12.0","ºC"
"1","2024-10-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","13.6","ºC"
"1","2024-10-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","15.1","ºC"
"1","2024-10-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","23.4","ºC"
"1","2024-10-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","14.4","ºC"
"1","2024-10-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","14.9","ºC"
"1","2024-10-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","18.6","ºC"
"1","2024-10-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","7.1","ºC"
"1","2024-10-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","5.1","km/h"
"1","2024-11-01 00:00:00.0","PP_SUM_1.5m","Chuvia","217.0","L/m2"
"1","2024-11-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","70.2","L/m2"
"1","2024-11-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","245.0","º"
"1","2024-11-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2024-11-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","13.5","h"
"1","2024-11-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","98.0","%"
"1","2024-11-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","72.0","%"
"1","2024-11-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","88.0","%"
"1","2024-11-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","17.0","Días"
"1","2024-11-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","4.0","Días"
"1","2024-11-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","15.0","Días"
"1","2024-11-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","2.0","Días"
"1","2024-11-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","1.0","Días"
"1","2024-11-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-11-01 00:00:00.0","PR_AVG_1.5m","Presión","976.9","hPa"
"1","2024-11-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1020.8","hPa"
"1","2024-11-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","67.8","km/h"
"1","2024-11-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","9.9","ºC"
"1","2024-11-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","11.1","ºC"
"1","2024-11-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","13.1","ºC"
"1","2024-11-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","22.3","ºC"
"1","2024-11-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","11.8","ºC"
"1","2024-11-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","13.1","ºC"
"1","2024-11-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","17.0","ºC"
"1","2024-11-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","3.2","ºC"
"1","2024-11-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","6.4","km/h"
"1","2024-12-01 00:00:00.0","PP_SUM_1.5m","Chuvia","65.6","L/m2"
"1","2024-12-01 00:00:00.0","PP_MAX_1.5m","Chuvia diaria máxima","29.6","L/m2"
"1","2024-12-01 00:00:00.0","DV_CONDICION_2m","Dirección do refacho a 2m","16.0","º"
"1","2024-12-01 00:00:00.0","DVP_MODA_2m","Dirección do vento predominante a 2m","45.0","º"
"1","2024-12-01 00:00:00.0","HFRIO7_SUM_1.5m","Horas de frío ( <=7ºC)","142.5","h"
"1","2024-12-01 00:00:00.0","HR_AVGMAX_1.5m","Humidade media das máximas a 1.5m","97.0","%"
"1","2024-12-01 00:00:00.0","HR_AVGMIN_1.5m","Humidade media das mínimas a 1.5m","75.0","%"
"1","2024-12-01 00:00:00.0","HR_AVG_1.5m","Humidade relativa media a 1.5m","89.0","%"
"1","2024-12-01 00:00:00.0","NDPP_RECUENTO_1.5m","Número de días de chuvia (>0L/m2)","7.0","Días"
"1","2024-12-01 00:00:00.0","NDPP10_RECUENTO_1.5m","Número de días de chuvia (>10L/m2)","2.0","Días"
"1","2024-12-01 00:00:00.0","NDPP1_RECUENTO_1.5m","Número de días de chuvia (>1L/m2)","7.0","Días"
"1","2024-12-01 00:00:00.0","NDPP30_RECUENTO_1.5m","Número de días de chuvia (>30L/m2)","0.0","Días"
"1","2024-12-01 00:00:00.0","NDPP60_RECUENTO_1.5m","Número de días de chuvia (>60L/m2)","0.0","Días"
"1","2024-12-01 00:00:00.0","NDX_RECUENTO_1.5m","Número de días de xeada","0.0","Días"
"1","2024-12-01 00:00:00.0","PR_AVG_1.5m","Presión","983.7","hPa"
"1","2024-12-01 00:00:00.0","PRED_AVG_1.5m","Presión reducida","1028.7","hPa"
"1","2024-12-01 00:00:00.0","VV_MAX_2m","Refacho máximo a 2m","36.8","km/h"
"1","2024-12-01 00:00:00.0","TA_AVGMIN_1.5m","Temperatura  media das mínimas a 1.5m","5.9","ºC"
"1","2024-12-01 00:00:00.0","TO_AVG_1.5m","Temperatura de orballo a 1.5m","6.8","ºC"
"1","2024-12-01 00:00:00.0","TS_AVG_-0.1m","Temperatura do solo a -0.1m","10.6","ºC"
"1","2024-12-01 00:00:00.0","TA_MAX_1.5m","Temperatura máxima a 1.5m","15.6","ºC"
"1","2024-12-01 00:00:00.0","TA_AVG_0.1m","Temperatura media a 0.1m","7.0","ºC"
"1","2024-12-01 00:00:00.0","TA_AVG_1.5m","Temperatura media a 1.5m","8.4","ºC"
"1","2024-12-01 00:00:00.0","TA_AVGMAX_1.5m","Temperatura media das máximas a 1.5m","12.1","ºC"
"1","2024-12-01 00:00:00.0","TA_MIN_1.5m","Temperatura mínima a 1.5m","1.8","ºC"
"1","2024-12-01 00:00:00.0","VV_AVG_2m","Velocidade do vento a 2m","5.4","km/h"
